Date,Location,Age,Count
1/19/2001,SB,BULL-SA4,10
1/19/2001,SB,SA1-3,27
1/19/2001,SB,COW,5
1/19/2001,SB,PUP,4
1/19/2001,SB,YRLNG,2
1/22/2001,NDB,BULL-SA4,7
1/22/2001,NDB,SA1-3,30
1/22/2001,NDB,COW,30
1/22/2001,NDB,PUP,16
1/22/2001,NDB,IMM,1
1/22/2001,NDB,YRLNG,2
1/22/2001,PRH,BULL-SA4,14
1/22/2001,PRH,SA1-3,12
1/22/2001,PRH,COW,248
1/22/2001,PRH,PUP,123
1/22/2001,PRH,DEADPUP,1
1/22/2001,PRH,WNR,5
1/22/2001,PRH,IMM,2
1/22/2001,PRH,YRLNG,8
1/22/2001,SB,BULL-SA4,11
1/22/2001,SB,SA1-3,26
1/22/2001,SB,COW,8
1/22/2001,SB,PUP,6
1/22/2001,SB,YRLNG,3
1/26/2001,NDB,BULL-SA4,6
1/26/2001,NDB,SA1-3,21
1/26/2001,NDB,COW,37
1/26/2001,NDB,PUP,22
1/26/2001,NDB,DEADPUP,1
1/26/2001,PRH,BULL-SA4,11
1/26/2001,PRH,SA1-3,6
1/26/2001,PRH,COW,291
1/26/2001,PRH,PUP,93
1/26/2001,PRH,DEADPUP,2
1/26/2001,PRH,WNR,14
1/26/2001,SB,BULL-SA4,10
1/26/2001,SB,SA1-3,21
1/26/2001,SB,COW,11
1/26/2001,SB,PUP,7
1/26/2001,SB,YRLNG,1
1/29/2001,NDB,BULL-SA4,21
1/29/2001,NDB,SA1-3,10
1/29/2001,NDB,COW,40
1/29/2001,NDB,PUP,28
1/29/2001,NDB,DEADPUP,1
1/29/2001,PRH,BULL-SA4,21
1/29/2001,PRH,SA1-3,9
1/29/2001,PRH,COW,288
1/29/2001,PRH,PUP,151
1/29/2001,PRH,DEADPUP,3
1/29/2001,PRH,WNR,10
1/29/2001,PRH,IMM,4
1/29/2001,SB,BULL-SA4,10
1/29/2001,SB,SA1-3,16
1/29/2001,SB,COW,10
1/29/2001,SB,PUP,10
1/29/2001,SB,YRLNG,1
2/1/2001,NDB,BULL-SA4,6
2/1/2001,NDB,SA1-3,22
2/1/2001,NDB,COW,41
2/1/2001,NDB,PUP,35
2/1/2001,NDB,DEADPUP,1
2/1/2001,PRH,BULL-SA4,19
2/1/2001,PRH,SA1-3,12
2/1/2001,PRH,COW,307
2/1/2001,PRH,PUP,203
2/1/2001,PRH,DEADPUP,6
2/1/2001,PRH,WNR,8
2/1/2001,PRH,IMM,2
2/1/2001,SB,BULL-SA4,9
2/1/2001,SB,SA1-3,13
2/1/2001,SB,COW,11
2/1/2001,SB,PUP,10
2/5/2001,NDB,BULL-SA4,6
2/5/2001,NDB,SA1-3,27
2/5/2001,NDB,COW,41
2/5/2001,NDB,PUP,33
2/5/2001,NDB,DEADPUP,1
2/5/2001,NDB,WNR,1
2/5/2001,PRH,BULL-SA4,18
2/5/2001,PRH,SA1-3,21
2/5/2001,PRH,COW,265
2/5/2001,PRH,PUP,188
2/5/2001,PRH,DEADPUP,5
2/5/2001,PRH,WNR,9
2/5/2001,PRH,IMM,1
2/5/2001,PRH,YRLNG,1
2/5/2001,SB,BULL-SA4,9
2/5/2001,SB,SA1-3,9
2/5/2001,SB,COW,11
2/5/2001,SB,PUP,11
2/13/2001,NDB,BULL-SA4,9
2/13/2001,NDB,SA1-3,14
2/13/2001,NDB,COW,31
2/13/2001,NDB,PUP,26
2/13/2001,NDB,WNR,10
2/13/2001,PRH,BULL-SA4,27
2/13/2001,PRH,SA1-3,25
2/13/2001,PRH,COW,180
2/13/2001,PRH,PUP,140
2/13/2001,PRH,DEADPUP,3
2/13/2001,PRH,WNR,72
2/13/2001,SB,BULL-SA4,7
2/13/2001,SB,SA1-3,12
2/13/2001,SB,COW,7
2/13/2001,SB,PUP,7
2/13/2001,SB,WNR,4
2/16/2001,NDB,BULL-SA4,7
2/16/2001,NDB,SA1-3,12
2/16/2001,NDB,COW,22
2/16/2001,NDB,PUP,22
2/16/2001,NDB,WNR,20
2/16/2001,PRH,BULL-SA4,23
2/16/2001,PRH,SA1-3,23
2/16/2001,PRH,COW,146
2/16/2001,PRH,PUP,107
2/16/2001,PRH,DEADPUP,3
2/16/2001,PRH,WNR,103
2/16/2001,PRH,YRLNG,1
2/16/2001,SB,BULL-SA4,10
2/16/2001,SB,SA1-3,9
2/16/2001,SB,COW,4
2/16/2001,SB,PUP,4
2/16/2001,SB,WNR,7
2/20/2001,NDB,BULL-SA4,10
2/20/2001,NDB,SA1-3,13
2/20/2001,NDB,COW,14
2/20/2001,NDB,PUP,14
2/20/2001,NDB,WNR,27
2/20/2001,PRH,BULL-SA4,18
2/20/2001,PRH,SA1-3,15
2/20/2001,PRH,COW,74
2/20/2001,PRH,PUP,34
2/20/2001,PRH,DEADPUP,1
2/20/2001,PRH,WNR,158
2/20/2001,SB,BULL-SA4,14
2/20/2001,SB,SA1-3,11
2/20/2001,SB,COW,3
2/20/2001,SB,PUP,3
2/20/2001,SB,WNR,8
2/20/2001,SB,YRLNG,1
2/23/2001,NDB,BULL-SA4,7
2/23/2001,NDB,SA1-3,22
2/23/2001,NDB,COW,11
2/23/2001,NDB,PUP,11
2/23/2001,NDB,WNR,29
2/23/2001,PRH,BULL-SA4,15
2/23/2001,PRH,SA1-3,10
2/23/2001,PRH,COW,46
2/23/2001,PRH,PUP,45
2/23/2001,PRH,DEADPUP,1
2/23/2001,PRH,WNR,128
2/23/2001,SB,BULL-SA4,11
2/23/2001,SB,SA1-3,20
2/23/2001,SB,COW,2
2/23/2001,SB,PUP,2
2/23/2001,SB,WNR,8
2/27/2001,NDB,BULL-SA4,9
2/27/2001,NDB,SA1-3,12
2/27/2001,NDB,COW,5
2/27/2001,NDB,PUP,4
2/27/2001,NDB,WNR,36
2/27/2001,PRH,BULL-SA4,16
2/27/2001,PRH,SA1-3,12
2/27/2001,PRH,COW,18
2/27/2001,PRH,PUP,17
2/27/2001,PRH,DEADPUP,1
2/27/2001,PRH,WNR,209
2/27/2001,SB,BULL-SA4,7
2/27/2001,SB,SA1-3,16
2/27/2001,SB,COW,1
2/27/2001,SB,WNR,11
2/27/2001,SB,YRLNG,1
3/1/2001,NDB,BULL-SA4,10
3/1/2001,NDB,SA1-3,10
3/1/2001,NDB,COW,3
3/1/2001,NDB,PUP,3
3/1/2001,NDB,WNR,39
3/1/2001,PRH,BULL-SA4,16
3/1/2001,PRH,SA1-3,11
3/1/2001,PRH,COW,12
3/1/2001,PRH,PUP,9
3/1/2001,PRH,DEADPUP,1
3/1/2001,PRH,WNR,196
3/1/2001,SB,BULL-SA4,7
3/1/2001,SB,SA1-3,18
3/1/2001,SB,WNR,11
3/1/2001,SB,IMM,1
3/6/2001,NDB,BULL-SA4,6
3/6/2001,NDB,SA1-3,15
3/6/2001,NDB,COW,2
3/6/2001,NDB,PUP,2
3/6/2001,NDB,WNR,36
3/6/2001,PRH,BULL-SA4,13
3/6/2001,PRH,SA1-3,9
3/6/2001,PRH,COW,11
3/6/2001,PRH,PUP,4
3/6/2001,PRH,WNR,208
3/6/2001,SB,BULL-SA4,11
3/6/2001,SB,SA1-3,16
3/6/2001,SB,WNR,11
3/12/2001,NDB,BULL-SA4,4
3/12/2001,NDB,SA1-3,7
3/12/2001,NDB,WNR,41
3/12/2001,NDB,IMM,1
3/12/2001,PRH,BULL-SA4,6
3/12/2001,PRH,SA1-3,18
3/12/2001,PRH,COW,10
3/12/2001,PRH,PUP,3
3/12/2001,PRH,WNR,230
3/12/2001,PRH,IMM,5
3/12/2001,SB,BULL-SA4,4
3/12/2001,SB,SA1-3,2
3/12/2001,SB,WNR,8
3/16/2001,NDB,BULL-SA4,2
3/16/2001,NDB,SA1-3,1
3/16/2001,NDB,WNR,39
3/16/2001,PRH,BULL-SA4,6
3/16/2001,PRH,SA1-3,6
3/16/2001,PRH,COW,18
3/16/2001,PRH,PUP,1
3/16/2001,PRH,WNR,216
3/16/2001,PRH,IMM,4
3/16/2001,SB,SA1-3,2
3/16/2001,SB,WNR,11
3/16/2001,SB,IMM,1
3/20/2001,NDB,WNR,17
3/20/2001,NDB,IMM,4
3/20/2001,NDB,YRLNG,2
3/20/2001,PRH,BULL-SA4,6
3/20/2001,PRH,SA1-3,9
3/20/2001,PRH,COW,29
3/20/2001,PRH,WNR,225
3/20/2001,PRH,IMM,60
3/20/2001,PRH,YRLNG,4
3/20/2001,SB,WNR,9
12/13/2001,NDB,BULL-SA4,2
12/13/2001,NDB,SA1-3,1
12/13/2001,PRH,BULL-SA4,9
12/13/2001,PRH,SA1-3,32
12/13/2001,PRH,COW,2
12/13/2001,PRH,IMM,28
12/13/2001,PRH,YRLNG,38
12/13/2001,SB,BULL-SA4,4
12/17/2001,NDB,BULL-SA4,5
12/17/2001,NDB,SA1-3,3
12/17/2001,NDB,IMM,2
12/17/2001,PRH,BULL-SA4,11
12/17/2001,PRH,SA1-3,42
12/17/2001,PRH,COW,7
12/17/2001,PRH,PUP,1
12/17/2001,PRH,IMM,6
12/17/2001,PRH,YRLNG,60
12/17/2001,SB,BULL-SA4,2
12/17/2001,SB,SA1-3,1
12/21/2001,NDB,BULL-SA4,5
12/21/2001,NDB,SA1-3,16
12/21/2001,NDB,YRLNG,2
12/21/2001,PRH,BULL-SA4,6
12/21/2001,PRH,SA1-3,64
12/21/2001,PRH,COW,11
12/21/2001,PRH,PUP,5
12/21/2001,PRH,YRLNG,38
12/21/2001,SB,BULL-SA4,9
12/21/2001,SB,SA1-3,1
12/21/2001,SB,YRLNG,2
12/24/2001,NDB,BULL-SA4,5
12/24/2001,NDB,SA1-3,14
12/24/2001,NDB,YRLNG,4
12/24/2001,PRH,BULL-SA4,15
12/24/2001,PRH,SA1-3,61
12/24/2001,PRH,COW,17
12/24/2001,PRH,PUP,7
12/24/2001,PRH,IMM,27
12/24/2001,PRH,YRLNG,34
12/24/2001,SB,BULL-SA4,11
12/24/2001,SB,SA1-3,7
12/24/2001,SB,YRLNG,1
1/3/2002,NDB,BULL-SA4,8
1/3/2002,NDB,SA1-3,17
1/3/2002,NDB,COW,5
1/3/2002,NDB,PUP,1
1/3/2002,NDB,DEADPUP,1
1/3/2002,NDB,YRLNG,5
1/3/2002,PRH,BULL-SA4,12
1/3/2002,PRH,SA1-3,16
1/3/2002,PRH,COW,72
1/3/2002,PRH,PUP,14
1/3/2002,PRH,DEADPUP,1
1/3/2002,PRH,IMM,19
1/3/2002,PRH,YRLNG,7
1/3/2002,SB,BULL-SA4,19
1/3/2002,SB,SA1-3,17
1/3/2002,SB,COW,2
1/3/2002,SB,YRLNG,6
1/7/2002,NDB,BULL-SA4,9
1/7/2002,NDB,SA1-3,22
1/7/2002,NDB,COW,9
1/7/2002,NDB,PUP,2
1/7/2002,NDB,DEADPUP,2
1/7/2002,NDB,YRLNG,5
1/7/2002,PRH,BULL-SA4,9
1/7/2002,PRH,SA1-3,23
1/7/2002,PRH,COW,98
1/7/2002,PRH,PUP,30
1/7/2002,PRH,IMM,27
1/7/2002,SB,BULL-SA4,16
1/7/2002,SB,SA1-3,14
1/7/2002,SB,COW,1
1/7/2002,SB,PUP,1
1/7/2002,SB,IMM,3
1/10/2002,NDB,BULL-SA4,10
1/10/2002,NDB,SA1-3,19
1/10/2002,NDB,COW,23
1/10/2002,NDB,YRLNG,1
1/10/2002,PRH,BULL-SA4,6
1/10/2002,PRH,SA1-3,17
1/10/2002,PRH,COW,129
1/10/2002,PRH,PUP,42
1/10/2002,PRH,YRLNG,11
1/10/2002,SB,BULL-SA4,4
1/10/2002,SB,SA1-3,23
1/10/2002,SB,COW,4
1/10/2002,SB,PUP,1
1/10/2002,SB,YRLNG,1
1/14/2002,NDB,BULL-SA4,17
1/14/2002,NDB,SA1-3,11
1/14/2002,NDB,COW,21
1/14/2002,NDB,PUP,6
1/14/2002,NDB,DEADPUP,1
1/14/2002,NDB,IMM,1
1/14/2002,NDB,YRLNG,6
1/14/2002,PRH,BULL-SA4,11
1/14/2002,PRH,SA1-3,21
1/14/2002,PRH,COW,206
1/14/2002,PRH,PUP,67
1/14/2002,PRH,IMM,13
1/14/2002,SB,BULL-SA4,16
1/14/2002,SB,SA1-3,13
1/14/2002,SB,COW,6
1/14/2002,SB,PUP,3
1/14/2002,SB,IMM,1
1/17/2002,NDB,BULL-SA4,13
1/17/2002,NDB,SA1-3,23
1/17/2002,NDB,COW,34
1/17/2002,NDB,PUP,13
1/17/2002,NDB,YRLNG,3
1/17/2002,PRH,BULL-SA4,12
1/17/2002,PRH,SA1-3,15
1/17/2002,PRH,COW,214
1/17/2002,PRH,PUP,92
1/17/2002,PRH,YRLNG,5
1/17/2002,SB,BULL-SA4,9
1/17/2002,SB,SA1-3,10
1/17/2002,SB,COW,10
1/17/2002,SB,PUP,3
1/21/2002,NDB,BULL-SA4,6
1/21/2002,NDB,SA1-3,8
1/21/2002,NDB,COW,32
1/21/2002,NDB,PUP,22
1/21/2002,NDB,IMM,10
1/21/2002,PRH,BULL-SA4,12
1/21/2002,PRH,SA1-3,17
1/21/2002,PRH,COW,273
1/21/2002,PRH,PUP,176
1/21/2002,PRH,DEADPUP,1
1/21/2002,PRH,WNR,3
1/21/2002,PRH,IMM,2
1/21/2002,SB,BULL-SA4,5
1/21/2002,SB,SA1-3,7
1/21/2002,SB,COW,8
1/21/2002,SB,PUP,7
1/24/2002,NDB,BULL-SA4,10
1/24/2002,NDB,SA1-3,21
1/24/2002,NDB,COW,41
1/24/2002,NDB,PUP,27
1/24/2002,NDB,DEADPUP,2
1/24/2002,NDB,IMM,1
1/24/2002,NDB,YRLNG,6
1/24/2002,PRH,BULL-SA4,16
1/24/2002,PRH,SA1-3,23
1/24/2002,PRH,COW,303
1/24/2002,PRH,PUP,191
1/24/2002,PRH,DEADPUP,1
1/24/2002,PRH,WNR,7
1/24/2002,PRH,YRLNG,10
1/24/2002,SB,BULL-SA4,6
1/24/2002,SB,SA1-3,4
1/24/2002,SB,COW,8
1/24/2002,SB,PUP,7
1/31/2002,NDB,BULL-SA4,7
1/31/2002,NDB,SA1-3,22
1/31/2002,NDB,COW,37
1/31/2002,NDB,PUP,30
1/31/2002,NDB,DEADPUP,2
1/31/2002,NDB,WNR,2
1/31/2002,NDB,YRLNG,2
1/31/2002,PRH,BULL-SA4,17
1/31/2002,PRH,SA1-3,17
1/31/2002,PRH,COW,330
1/31/2002,PRH,PUP,240
1/31/2002,PRH,DEADPUP,3
1/31/2002,PRH,WNR,15
1/31/2002,PRH,IMM,1
1/31/2002,PRH,YRLNG,2
1/31/2002,SB,BULL-SA4,8
1/31/2002,SB,SA1-3,8
1/31/2002,SB,COW,10
1/31/2002,SB,PUP,8
1/31/2002,SB,WNR,1
1/31/2002,SB,YRLNG,1
2/6/2002,NDB,BULL-SA4,9
2/6/2002,NDB,SA1-3,12
2/6/2002,NDB,COW,32
2/6/2002,NDB,PUP,31
2/6/2002,NDB,DEADPUP,1
2/6/2002,NDB,WNR,6
2/6/2002,PRH,BULL-SA4,23
2/6/2002,PRH,SA1-3,24
2/6/2002,PRH,COW,257
2/6/2002,PRH,PUP,222
2/6/2002,PRH,DEADPUP,5
2/6/2002,PRH,WNR,41
2/6/2002,PRH,IMM,2
2/6/2002,SB,BULL-SA4,5
2/6/2002,SB,SA1-3,10
2/6/2002,SB,COW,8
2/6/2002,SB,PUP,8
2/6/2002,SB,WNR,2
2/11/2002,NDB,BULL-SA4,13
2/11/2002,NDB,SA1-3,6
2/11/2002,NDB,COW,26
2/11/2002,NDB,PUP,22
2/11/2002,NDB,WNR,14
2/11/2002,NDB,YRLNG,2
2/11/2002,PRH,BULL-SA4,25
2/11/2002,PRH,SA1-3,12
2/11/2002,PRH,COW,165
2/11/2002,PRH,PUP,103
2/11/2002,PRH,DEADPUP,1
2/11/2002,PRH,WNR,75
2/11/2002,SB,BULL-SA4,9
2/11/2002,SB,SA1-3,13
2/11/2002,SB,COW,6
2/11/2002,SB,PUP,6
2/11/2002,SB,WNR,4
2/14/2002,NDB,BULL-SA4,4
2/14/2002,NDB,SA1-3,14
2/14/2002,NDB,COW,17
2/14/2002,NDB,PUP,16
2/14/2002,NDB,WNR,20
2/14/2002,PRH,BULL-SA4,19
2/14/2002,PRH,SA1-3,29
2/14/2002,PRH,COW,126
2/14/2002,PRH,PUP,126
2/14/2002,PRH,DEADPUP,2
2/14/2002,PRH,WNR,105
2/14/2002,SB,BULL-SA4,6
2/14/2002,SB,SA1-3,11
2/14/2002,SB,COW,5
2/14/2002,SB,PUP,5
2/14/2002,SB,WNR,5
2/18/2002,NDB,BULL-SA4,8
2/18/2002,NDB,SA1-3,19
2/18/2002,NDB,COW,12
2/18/2002,NDB,PUP,12
2/18/2002,NDB,WNR,30
2/18/2002,NDB,YRLNG,1
2/18/2002,PRH,BULL-SA4,28
2/18/2002,PRH,SA1-3,16
2/18/2002,PRH,COW,92
2/18/2002,PRH,PUP,77
2/18/2002,PRH,DEADPUP,1
2/18/2002,PRH,WNR,147
2/18/2002,SB,BULL-SA4,6
2/18/2002,SB,SA1-3,7
2/18/2002,SB,COW,3
2/18/2002,SB,PUP,3
2/18/2002,SB,WNR,7
2/21/2002,NDB,BULL-SA4,9
2/21/2002,NDB,SA1-3,18
2/21/2002,NDB,COW,7
2/21/2002,NDB,PUP,7
2/21/2002,NDB,DEADPUP,1
2/21/2002,NDB,WNR,32
2/21/2002,NDB,YRLNG,1
2/21/2002,PRH,BULL-SA4,20
2/21/2002,PRH,SA1-3,12
2/21/2002,PRH,COW,65
2/21/2002,PRH,PUP,57
2/21/2002,PRH,WNR,194
2/21/2002,SB,BULL-SA4,4
2/21/2002,SB,SA1-3,13
2/21/2002,SB,COW,2
2/21/2002,SB,PUP,3
2/21/2002,SB,WNR,7
2/25/2002,NDB,BULL-SA4,7
2/25/2002,NDB,SA1-3,26
2/25/2002,NDB,COW,4
2/25/2002,NDB,PUP,4
2/25/2002,NDB,WNR,28
2/25/2002,NDB,YRLNG,1
2/25/2002,PRH,BULL-SA4,13
2/25/2002,PRH,SA1-3,14
2/25/2002,PRH,COW,26
2/25/2002,PRH,PUP,25
2/25/2002,PRH,DEADPUP,2
2/25/2002,PRH,WNR,217
2/25/2002,SB,BULL-SA4,8
2/25/2002,SB,SA1-3,8
2/25/2002,SB,COW,3
2/25/2002,SB,PUP,3
2/25/2002,SB,WNR,7
2/28/2002,NDB,BULL-SA4,6
2/28/2002,NDB,SA1-3,25
2/28/2002,NDB,COW,2
2/28/2002,NDB,PUP,2
2/28/2002,NDB,WNR,34
2/28/2002,PRH,BULL-SA4,17
2/28/2002,PRH,SA1-3,12
2/28/2002,PRH,COW,12
2/28/2002,PRH,PUP,9
2/28/2002,PRH,WNR,264
2/28/2002,SB,BULL-SA4,8
2/28/2002,SB,SA1-3,7
2/28/2002,SB,COW,2
2/28/2002,SB,PUP,3
2/28/2002,SB,WNR,7
3/4/2002,NDB,BULL-SA4,14
3/4/2002,NDB,SA1-3,12
3/4/2002,NDB,COW,2
3/4/2002,NDB,PUP,2
3/4/2002,NDB,WNR,38
3/4/2002,PRH,BULL-SA4,21
3/4/2002,PRH,SA1-3,5
3/4/2002,PRH,COW,6
3/4/2002,PRH,PUP,3
3/4/2002,PRH,DEADPUP,2
3/4/2002,PRH,WNR,263
3/4/2002,SB,BULL-SA4,12
3/4/2002,SB,SA1-3,3
3/4/2002,SB,WNR,10
3/11/2002,NDB,BULL-SA4,12
3/11/2002,NDB,SA1-3,11
3/11/2002,NDB,COW,1
3/11/2002,NDB,WNR,31
3/11/2002,NDB,YRLNG,1
3/11/2002,PRH,BULL-SA4,12
3/11/2002,PRH,SA1-3,6
3/11/2002,PRH,COW,29
3/11/2002,PRH,WNR,287
3/11/2002,PRH,IMM,2
3/11/2002,PRH,YRLNG,3
3/11/2002,SB,BULL-SA4,8
3/11/2002,SB,SA1-3,1
3/11/2002,SB,COW,1
3/11/2002,SB,WNR,6
3/21/2002,NDB,SA1-3,3
3/21/2002,NDB,WNR,36
3/21/2002,NDB,IMM,3
3/21/2002,PRH,BULL-SA4,5
3/21/2002,PRH,SA1-3,7
3/21/2002,PRH,COW,12
3/21/2002,PRH,WNR,235
3/21/2002,PRH,IMM,126
3/21/2002,SB,WNR,8
3/21/2002,SB,IMM,1
11/15/2002,NDB,YRLNG,18
11/15/2002,PRH,IMM,218
12/3/2002,NDB,IMM,33
12/3/2002,PRH,BULL-SA4,4
12/3/2002,PRH,SA1-3,8
12/3/2002,PRH,COW,6
12/3/2002,PRH,IMM,103
12/6/2002,NDB,SA1-3,2
12/6/2002,NDB,IMM,39
12/6/2002,PRH,BULL-SA4,2
12/6/2002,PRH,SA1-3,14
12/6/2002,PRH,IMM,12
12/11/2002,NDB,BULL-SA4,2
12/11/2002,NDB,SA1-3,6
12/11/2002,NDB,COW,1
12/11/2002,NDB,IMM,2
12/11/2002,NDB,YRLNG,63
12/11/2002,PRH,BULL-SA4,8
12/11/2002,PRH,SA1-3,14
12/11/2002,PRH,COW,3
12/11/2002,PRH,IMM,21
12/11/2002,PRH,YRLNG,27
12/11/2002,SB,BULL-SA4,6
12/11/2002,SB,YRLNG,3
12/17/2002,NDB,BULL-SA4,7
12/17/2002,NDB,SA1-3,31
12/17/2002,NDB,COW,1
12/17/2002,NDB,YRLNG,64
12/17/2002,PRH,BULL-SA4,1
12/17/2002,PRH,SA1-3,2
12/17/2002,PRH,COW,2
12/17/2002,PRH,YRLNG,2
12/17/2002,SB,BULL-SA4,16
12/17/2002,SB,SA1-3,7
12/17/2002,SB,IMM,3
12/17/2002,SB,YRLNG,1
12/21/2002,NDB,BULL-SA4,7
12/21/2002,NDB,SA1-3,36
12/21/2002,NDB,COW,2
12/21/2002,NDB,PUP,2
12/21/2002,NDB,IMM,1
12/21/2002,NDB,YRLNG,58
12/21/2002,PRH,BULL-SA4,5
12/21/2002,PRH,SA1-3,3
12/21/2002,PRH,COW,7
12/21/2002,PRH,IMM,7
12/21/2002,PRH,YRLNG,7
12/21/2002,SB,BULL-SA4,18
12/21/2002,SB,SA1-3,9
12/21/2002,SB,COW,1
12/21/2002,SB,IMM,2
12/21/2002,SB,YRLNG,7
12/24/2002,NDB,BULL-SA4,4
12/24/2002,NDB,SA1-3,46
12/24/2002,NDB,COW,4
12/24/2002,NDB,PUP,2
12/24/2002,NDB,IMM,4
12/24/2002,NDB,YRLNG,46
12/24/2002,PRH,BULL-SA4,4
12/24/2002,PRH,SA1-3,9
12/24/2002,PRH,COW,17
12/24/2002,PRH,IMM,2
12/24/2002,PRH,YRLNG,6
12/24/2002,SB,BULL-SA4,7
12/24/2002,SB,SA1-3,18
12/24/2002,SB,COW,1
12/24/2002,SB,PUP,1
12/24/2002,SB,YRLNG,6
12/31/2002,NDB,BULL-SA4,26
12/31/2002,NDB,SA1-3,37
12/31/2002,NDB,COW,14
12/31/2002,NDB,PUP,4
12/31/2002,NDB,IMM,6
12/31/2002,NDB,YRLNG,22
12/31/2002,PRH,BULL-SA4,6
12/31/2002,PRH,SA1-3,9
12/31/2002,PRH,COW,41
12/31/2002,PRH,PUP,5
12/31/2002,PRH,IMM,4
12/31/2002,PRH,YRLNG,1
12/31/2002,SB,BULL-SA4,11
12/31/2002,SB,SA1-3,18
12/31/2002,SB,COW,2
12/31/2002,SB,PUP,1
12/31/2002,SB,YRLNG,5
1/8/2003,NDB,BULL-SA4,6
1/8/2003,NDB,SA1-3,34
1/8/2003,NDB,COW,32
1/8/2003,NDB,PUP,15
1/8/2003,NDB,DEADPUP,3
1/8/2003,NDB,YRLNG,11
1/8/2003,PRH,BULL-SA4,5
1/8/2003,PRH,SA1-3,14
1/8/2003,PRH,COW,111
1/8/2003,PRH,PUP,20
1/8/2003,PRH,IMM,1
1/8/2003,PRH,YRLNG,22
1/8/2003,SB,BULL-SA4,11
1/8/2003,SB,SA1-3,16
1/8/2003,SB,COW,6
1/8/2003,SB,PUP,5
1/11/2003,NDB,BULL-SA4,10
1/11/2003,NDB,SA1-3,29
1/11/2003,NDB,COW,54
1/11/2003,NDB,PUP,23
1/11/2003,NDB,IMM,1
1/11/2003,NDB,YRLNG,6
1/11/2003,PRH,BULL-SA4,11
1/11/2003,PRH,SA1-3,6
1/11/2003,PRH,COW,161
1/11/2003,PRH,PUP,35
1/11/2003,PRH,IMM,2
1/11/2003,PRH,YRLNG,5
1/11/2003,SB,BULL-SA4,17
1/11/2003,SB,SA1-3,5
1/11/2003,SB,COW,13
1/11/2003,SB,PUP,4
1/11/2003,SB,DEADPUP,1
1/11/2003,SB,YRLNG,3
1/16/2003,NDB,BULL-SA4,8
1/16/2003,NDB,SA1-3,12
1/16/2003,NDB,COW,69
1/16/2003,NDB,PUP,37
1/16/2003,NDB,WNR,1
1/16/2003,NDB,IMM,1
1/16/2003,NDB,YRLNG,1
1/16/2003,PRH,BULL-SA4,13
1/16/2003,PRH,SA1-3,7
1/16/2003,PRH,COW,253
1/16/2003,PRH,PUP,84
1/16/2003,PRH,DEADPUP,1
1/16/2003,PRH,YRLNG,8
1/16/2003,SB,BULL-SA4,16
1/16/2003,SB,SA1-3,9
1/16/2003,SB,COW,19
1/16/2003,SB,PUP,14
1/16/2003,SB,DEADPUP,1
1/16/2003,SB,YRLNG,5
1/28/2003,NDB,BULL-SA4,12
1/28/2003,NDB,SA1-3,20
1/28/2003,NDB,COW,94
1/28/2003,NDB,PUP,74
1/28/2003,NDB,DEADPUP,1
1/28/2003,NDB,WNR,6
1/28/2003,NDB,YRLNG,3
1/28/2003,PRH,BULL-SA4,16
1/28/2003,PRH,SA1-3,8
1/28/2003,PRH,COW,265
1/28/2003,PRH,PUP,149
1/28/2003,PRH,DEADPUP,4
1/28/2003,PRH,WNR,6
1/28/2003,PRH,YRLNG,1
1/28/2003,SB,BULL-SA4,13
1/28/2003,SB,SA1-3,4
1/28/2003,SB,COW,26
1/28/2003,SB,PUP,21
1/28/2003,SB,DEADPUP,1
1/28/2003,SB,WNR,2
1/28/2003,SB,YRLNG,2
1/31/2003,NDB,BULL-SA4,16
1/31/2003,NDB,SA1-3,17
1/31/2003,NDB,COW,98
1/31/2003,NDB,PUP,73
1/31/2003,NDB,DEADPUP,1
1/31/2003,NDB,WNR,8
1/31/2003,NDB,YRLNG,3
1/31/2003,PRH,BULL-SA4,16
1/31/2003,PRH,SA1-3,12
1/31/2003,PRH,COW,294
1/31/2003,PRH,PUP,188
1/31/2003,PRH,WNR,6
1/31/2003,SB,BULL-SA4,9
1/31/2003,SB,SA1-3,5
1/31/2003,SB,COW,21
1/31/2003,SB,PUP,18
1/31/2003,SB,DEADPUP,1
1/31/2003,SB,WNR,3
1/31/2003,SB,YRLNG,1
2/3/2003,NDB,BULL-SA4,16
2/3/2003,NDB,SA1-3,20
2/3/2003,NDB,COW,93
2/3/2003,NDB,PUP,76
2/3/2003,NDB,DEADPUP,1
2/3/2003,NDB,WNR,13
2/3/2003,NDB,YRLNG,1
2/3/2003,PRH,BULL-SA4,16
2/3/2003,PRH,SA1-3,4
2/3/2003,PRH,COW,290
2/3/2003,PRH,PUP,192
2/3/2003,PRH,DEADPUP,8
2/3/2003,PRH,WNR,11
2/3/2003,SB,BULL-SA4,10
2/3/2003,SB,SA1-3,2
2/3/2003,SB,COW,24
2/3/2003,SB,PUP,22
2/3/2003,SB,DEADPUP,1
2/3/2003,SB,WNR,4
2/3/2003,SB,IMM,1
2/3/2003,SB,YRLNG,1
2/6/2003,NDB,BULL-SA4,13
2/6/2003,NDB,SA1-3,13
2/6/2003,NDB,COW,86
2/6/2003,NDB,PUP,55
2/6/2003,NDB,WNR,27
2/6/2003,NDB,YRLNG,4
2/6/2003,PRH,BULL-SA4,17
2/6/2003,PRH,SA1-3,3
2/6/2003,PRH,COW,250
