Date,Location,Age,Count
2/1/2007,South Beach,PUP,17
2/1/2007,South Beach,DEADPUP,1
2/1/2007,South Beach,WNR,3
2/1/2007,South Beach,YRLNG,1
2/5/2007,Drakes Beach,BULL-SA4,19
2/5/2007,Drakes Beach,SA1-3,20
2/5/2007,Drakes Beach,COW,228
2/5/2007,Drakes Beach,PUP,173
2/5/2007,Drakes Beach,DEADPUP,1
2/5/2007,Drakes Beach,WNR,41
2/5/2007,Drakes Beach,YRLNG,3
2/5/2007,PR Headlands,BULL-SA4,17
2/5/2007,PR Headlands,SA1-3,31
2/5/2007,PR Headlands,COW,311
2/5/2007,PR Headlands,PUP,277
2/5/2007,PR Headlands,DEADPUP,3
2/5/2007,PR Headlands,WNR,46
2/5/2007,PR Headlands,YRLNG,1
2/5/2007,South Beach,BULL-SA4,5
2/5/2007,South Beach,SA1-3,10
2/5/2007,South Beach,COW,21
2/5/2007,South Beach,PUP,17
2/5/2007,South Beach,DEADPUP,1
2/5/2007,South Beach,WNR,6
2/13/2007,Drakes Beach,BULL-SA4,17
2/13/2007,Drakes Beach,SA1-3,32
2/13/2007,Drakes Beach,COW,170
2/13/2007,Drakes Beach,PUP,130
2/13/2007,Drakes Beach,DEADPUP,1
2/13/2007,Drakes Beach,WNR,116
2/13/2007,Drakes Beach,YRLNG,3
2/13/2007,PR Headlands,BULL-SA4,24
2/13/2007,PR Headlands,SA1-3,38
2/13/2007,PR Headlands,COW,180
2/13/2007,PR Headlands,PUP,181
2/13/2007,PR Headlands,DEADPUP,1
2/13/2007,PR Headlands,WNR,128
2/13/2007,PR Headlands,IMM,1
2/13/2007,South Beach,BULL-SA4,6
2/13/2007,South Beach,SA1-3,12
2/13/2007,South Beach,COW,17
2/13/2007,South Beach,PUP,16
2/13/2007,South Beach,WNR,6
2/13/2007,South Beach,YRLNG,1
2/15/2007,Drakes Beach,BULL-SA4,12
2/15/2007,Drakes Beach,SA1-3,40
2/15/2007,Drakes Beach,COW,127
2/15/2007,Drakes Beach,PUP,111
2/15/2007,Drakes Beach,WNR,141
2/15/2007,PR Headlands,BULL-SA4,45
2/15/2007,PR Headlands,SA1-3,22
2/15/2007,PR Headlands,COW,187
2/15/2007,PR Headlands,PUP,182
2/15/2007,PR Headlands,DEADPUP,2
2/15/2007,PR Headlands,WNR,190
2/15/2007,PR Headlands,IMM,9
2/15/2007,PR Headlands,YRLNG,2
2/15/2007,South Beach,BULL-SA4,7
2/15/2007,South Beach,SA1-3,13
2/15/2007,South Beach,COW,16
2/15/2007,South Beach,PUP,16
2/15/2007,South Beach,DEADPUP,1
2/15/2007,South Beach,WNR,7
2/15/2007,South Beach,IMM,1
2/15/2007,South Beach,YRLNG,1
2/20/2007,Drakes Beach,BULL-SA4,20
2/20/2007,Drakes Beach,SA1-3,28
2/20/2007,Drakes Beach,COW,73
2/20/2007,Drakes Beach,PUP,68
2/20/2007,Drakes Beach,DEADPUP,2
2/20/2007,Drakes Beach,WNR,179
2/20/2007,PR Headlands,BULL-SA4,19
2/20/2007,PR Headlands,SA1-3,28
2/20/2007,PR Headlands,COW,80
2/20/2007,PR Headlands,PUP,86
2/20/2007,PR Headlands,WNR,176
2/20/2007,South Beach,BULL-SA4,6
2/20/2007,South Beach,SA1-3,15
2/20/2007,South Beach,COW,7
2/20/2007,South Beach,PUP,6
2/20/2007,South Beach,WNR,17
2/23/2007,Drakes Beach,BULL-SA4,19
2/23/2007,Drakes Beach,SA1-3,37
2/23/2007,Drakes Beach,COW,39
2/23/2007,Drakes Beach,PUP,37
2/23/2007,Drakes Beach,DEADPUP,2
2/23/2007,Drakes Beach,WNR,207
2/23/2007,Drakes Beach,YRLNG,2
2/23/2007,PR Headlands,BULL-SA4,25
2/23/2007,PR Headlands,SA1-3,30
2/23/2007,PR Headlands,COW,49
2/23/2007,PR Headlands,PUP,50
2/23/2007,PR Headlands,DEADPUP,1
2/23/2007,PR Headlands,WNR,278
2/23/2007,PR Headlands,IMM,2
2/23/2007,South Beach,BULL-SA4,6
2/23/2007,South Beach,SA1-3,16
2/23/2007,South Beach,COW,3
2/23/2007,South Beach,PUP,3
2/23/2007,South Beach,WNR,19
3/1/2007,Drakes Beach,BULL-SA4,16
3/1/2007,Drakes Beach,SA1-3,53
3/1/2007,Drakes Beach,COW,12
3/1/2007,Drakes Beach,PUP,11
3/1/2007,Drakes Beach,WNR,241
3/1/2007,PR Headlands,BULL-SA4,19
3/1/2007,PR Headlands,SA1-3,15
3/1/2007,PR Headlands,COW,17
3/1/2007,PR Headlands,PUP,17
3/1/2007,PR Headlands,DEADPUP,2
3/1/2007,PR Headlands,WNR,328
3/1/2007,PR Headlands,IMM,1
3/1/2007,South Beach,BULL-SA4,4
3/1/2007,South Beach,SA1-3,33
3/1/2007,South Beach,WNR,19
3/8/2007,Drakes Beach,BULL-SA4,9
3/8/2007,Drakes Beach,SA1-3,14
3/8/2007,Drakes Beach,COW,2
3/8/2007,Drakes Beach,PUP,1
3/8/2007,Drakes Beach,DEADPUP,2
3/8/2007,Drakes Beach,WNR,246
3/8/2007,Drakes Beach,YRLNG,3
3/8/2007,PR Headlands,BULL-SA4,12
3/8/2007,PR Headlands,SA1-3,32
3/8/2007,PR Headlands,COW,8
3/8/2007,PR Headlands,PUP,5
3/8/2007,PR Headlands,DEADPUP,1
3/8/2007,PR Headlands,WNR,345
3/8/2007,PR Headlands,IMM,4
3/8/2007,PR Headlands,YRLNG,2
3/8/2007,South Beach,BULL-SA4,4
3/8/2007,South Beach,SA1-3,5
3/8/2007,South Beach,WNR,20
3/15/2007,Drakes Beach,BULL-SA4,3
3/15/2007,Drakes Beach,SA1-3,15
3/15/2007,Drakes Beach,COW,6
3/15/2007,Drakes Beach,DEADPUP,1
3/15/2007,Drakes Beach,WNR,240
3/15/2007,Drakes Beach,YRLNG,8
3/15/2007,PR Headlands,BULL-SA4,9
3/15/2007,PR Headlands,SA1-3,14
3/15/2007,PR Headlands,COW,30
3/15/2007,PR Headlands,PUP,6
3/15/2007,PR Headlands,WNR,369
3/15/2007,PR Headlands,IMM,13
3/15/2007,PR Headlands,YRLNG,3
3/15/2007,South Beach,BULL-SA4,1
3/15/2007,South Beach,SA1-3,2
3/15/2007,South Beach,WNR,16
3/23/2007,Drakes Beach,BULL-SA4,1
3/23/2007,Drakes Beach,SA1-3,5
3/23/2007,Drakes Beach,COW,2
3/23/2007,Drakes Beach,WNR,306
3/23/2007,Drakes Beach,IMM,37
3/23/2007,Drakes Beach,YRLNG,9
3/23/2007,PR Headlands,BULL-SA4,4
3/23/2007,PR Headlands,SA1-3,23
3/23/2007,PR Headlands,COW,21
3/23/2007,PR Headlands,WNR,249
3/23/2007,PR Headlands,IMM,27
3/23/2007,South Beach,WNR,18
3/29/2007,Drakes Beach,COW,37
3/29/2007,Drakes Beach,DEADPUP,1
3/29/2007,Drakes Beach,WNR,315
3/29/2007,Drakes Beach,IMM,64
3/29/2007,PR Headlands,BULL-SA4,1
3/29/2007,PR Headlands,SA1-3,1
3/29/2007,PR Headlands,COW,10
3/29/2007,PR Headlands,WNR,343
3/29/2007,PR Headlands,IMM,44
3/29/2007,South Beach,WNR,17
11/30/2007,Drakes Beach,SA1-3,3
11/30/2007,Drakes Beach,IMM,18
11/30/2007,Drakes Beach,YRLNG,14
11/30/2007,PR Headlands,BULL-SA4,1
11/30/2007,PR Headlands,SA1-3,2
11/30/2007,PR Headlands,COW,12
11/30/2007,PR Headlands,IMM,134
11/30/2007,PR Headlands,YRLNG,115
11/30/2007,South Beach,BULL-SA4,1
11/30/2007,South Beach,SA1-3,1
12/7/2007,Drakes Beach,BULL-SA4,3
12/7/2007,Drakes Beach,SA1-3,2
12/7/2007,Drakes Beach,IMM,13
12/7/2007,Drakes Beach,YRLNG,27
12/7/2007,PR Headlands,BULL-SA4,3
12/7/2007,PR Headlands,SA1-3,4
12/7/2007,PR Headlands,COW,6
12/7/2007,PR Headlands,IMM,83
12/7/2007,PR Headlands,YRLNG,75
12/7/2007,South Beach,BULL-SA4,1
12/7/2007,South Beach,SA1-3,4
12/11/2007,Drakes Beach,BULL-SA4,5
12/11/2007,Drakes Beach,SA1-3,3
12/11/2007,Drakes Beach,IMM,9
12/11/2007,Drakes Beach,YRLNG,22
12/11/2007,PR Headlands,BULL-SA4,5
12/11/2007,PR Headlands,SA1-3,16
12/11/2007,PR Headlands,COW,2
12/11/2007,PR Headlands,IMM,98
12/11/2007,PR Headlands,YRLNG,84
12/11/2007,South Beach,BULL-SA4,3
12/11/2007,South Beach,SA1-3,6
12/19/2007,Drakes Beach,BULL-SA4,12
12/19/2007,Drakes Beach,SA1-3,14
12/19/2007,Drakes Beach,IMM,8
12/19/2007,Drakes Beach,YRLNG,11
12/19/2007,PR Headlands,BULL-SA4,8
12/19/2007,PR Headlands,SA1-3,38
12/19/2007,PR Headlands,COW,8
12/19/2007,PR Headlands,PUP,1
12/19/2007,PR Headlands,IMM,60
12/19/2007,PR Headlands,YRLNG,35
12/19/2007,South Beach,BULL-SA4,4
12/19/2007,South Beach,SA1-3,10
12/24/2007,Drakes Beach,BULL-SA4,8
12/24/2007,Drakes Beach,SA1-3,11
12/24/2007,Drakes Beach,COW,3
12/24/2007,Drakes Beach,PUP,1
12/24/2007,Drakes Beach,IMM,4
12/24/2007,Drakes Beach,YRLNG,8
12/24/2007,PR Headlands,BULL-SA4,6
12/24/2007,PR Headlands,SA1-3,62
12/24/2007,PR Headlands,COW,10
12/24/2007,PR Headlands,PUP,1
12/24/2007,PR Headlands,IMM,23
12/24/2007,PR Headlands,YRLNG,38
12/24/2007,South Beach,BULL-SA4,13
12/24/2007,South Beach,SA1-3,7
12/24/2007,South Beach,YRLNG,2
12/31/2007,Drakes Beach,BULL-SA4,11
12/31/2007,Drakes Beach,SA1-3,33
12/31/2007,Drakes Beach,COW,16
12/31/2007,Drakes Beach,PUP,5
12/31/2007,Drakes Beach,DEADPUP,2
12/31/2007,Drakes Beach,IMM,2
12/31/2007,Drakes Beach,YRLNG,15
12/31/2007,PR Headlands,BULL-SA4,18
12/31/2007,PR Headlands,SA1-3,97
12/31/2007,PR Headlands,COW,22
12/31/2007,PR Headlands,PUP,7
12/31/2007,PR Headlands,IMM,26
12/31/2007,PR Headlands,YRLNG,31
12/31/2007,South Beach,BULL-SA4,7
12/31/2007,South Beach,SA1-3,15
1/9/2008,Drakes Beach,BULL-SA4,3
1/9/2008,Drakes Beach,SA1-3,54
1/9/2008,Drakes Beach,COW,108
1/9/2008,Drakes Beach,PUP,34
1/9/2008,Drakes Beach,IMM,1
1/9/2008,Drakes Beach,YRLNG,23
1/9/2008,PR Headlands,BULL-SA4,4
1/9/2008,PR Headlands,SA1-3,8
1/9/2008,PR Headlands,COW,66
1/9/2008,PR Headlands,PUP,10
1/9/2008,PR Headlands,YRLNG,11
1/9/2008,South Beach,BULL-SA4,6
1/9/2008,South Beach,SA1-3,24
1/9/2008,South Beach,COW,7
1/9/2008,South Beach,IMM,1
1/9/2008,South Beach,YRLNG,4
1/14/2008,Drakes Beach,BULL-SA4,9
1/14/2008,Drakes Beach,SA1-3,57
1/14/2008,Drakes Beach,COW,159
1/14/2008,Drakes Beach,PUP,68
1/14/2008,Drakes Beach,DEADPUP,3
1/14/2008,Drakes Beach,YRLNG,24
1/14/2008,PR Headlands,BULL-SA4,18
1/14/2008,PR Headlands,SA1-3,28
1/14/2008,PR Headlands,COW,166
1/14/2008,PR Headlands,PUP,46
1/14/2008,PR Headlands,YRLNG,10
1/14/2008,South Beach,BULL-SA4,8
1/14/2008,South Beach,SA1-3,20
1/14/2008,South Beach,COW,13
1/14/2008,South Beach,PUP,2
1/14/2008,South Beach,YRLNG,5
1/17/2008,Drakes Beach,BULL-SA4,12
1/17/2008,Drakes Beach,SA1-3,65
1/17/2008,Drakes Beach,COW,216
1/17/2008,Drakes Beach,PUP,89
1/17/2008,Drakes Beach,DEADPUP,5
1/17/2008,Drakes Beach,YRLNG,18
1/17/2008,PR Headlands,BULL-SA4,17
1/17/2008,PR Headlands,SA1-3,32
1/17/2008,PR Headlands,COW,218
1/17/2008,PR Headlands,PUP,89
1/17/2008,PR Headlands,DEADPUP,2
1/17/2008,PR Headlands,YRLNG,13
1/17/2008,South Beach,BULL-SA4,3
1/17/2008,South Beach,SA1-3,19
1/17/2008,South Beach,COW,15
1/17/2008,South Beach,PUP,5
1/17/2008,South Beach,YRLNG,1
1/22/2008,Drakes Beach,BULL-SA4,10
1/22/2008,Drakes Beach,SA1-3,44
1/22/2008,Drakes Beach,COW,273
1/22/2008,Drakes Beach,PUP,144
1/22/2008,Drakes Beach,WNR,1
1/22/2008,Drakes Beach,YRLNG,14
1/22/2008,PR Headlands,BULL-SA4,15
1/22/2008,PR Headlands,SA1-3,10
1/22/2008,PR Headlands,COW,264
1/22/2008,PR Headlands,PUP,147
1/22/2008,PR Headlands,DEADPUP,1
1/22/2008,PR Headlands,YRLNG,12
1/22/2008,South Beach,BULL-SA4,8
1/22/2008,South Beach,SA1-3,20
1/22/2008,South Beach,COW,19
1/22/2008,South Beach,PUP,13
1/22/2008,South Beach,YRLNG,1
1/28/2008,Drakes Beach,BULL-SA4,18
1/28/2008,Drakes Beach,SA1-3,44
1/28/2008,Drakes Beach,COW,292
1/28/2008,Drakes Beach,PUP,187
1/28/2008,Drakes Beach,DEADPUP,7
1/28/2008,Drakes Beach,WNR,3
1/28/2008,Drakes Beach,YRLNG,5
1/28/2008,PR Headlands,BULL-SA4,14
1/28/2008,PR Headlands,SA1-3,25
1/28/2008,PR Headlands,COW,250
1/28/2008,PR Headlands,PUP,167
1/28/2008,PR Headlands,DEADPUP,3
1/28/2008,South Beach,BULL-SA4,4
1/28/2008,South Beach,SA1-3,19
1/28/2008,South Beach,COW,25
1/28/2008,South Beach,PUP,15
1/28/2008,South Beach,YRLNG,4
1/30/2008,Drakes Beach,BULL-SA4,14
1/30/2008,Drakes Beach,SA1-3,45
1/30/2008,Drakes Beach,COW,314
1/30/2008,Drakes Beach,PUP,217
1/30/2008,Drakes Beach,DEADPUP,6
1/30/2008,Drakes Beach,WNR,11
1/30/2008,Drakes Beach,YRLNG,9
1/30/2008,PR Headlands,BULL-SA4,23
1/30/2008,PR Headlands,SA1-3,30
1/30/2008,PR Headlands,COW,263
1/30/2008,PR Headlands,PUP,202
1/30/2008,PR Headlands,DEADPUP,1
1/30/2008,PR Headlands,WNR,1
1/30/2008,PR Headlands,YRLNG,2
1/30/2008,South Beach,BULL-SA4,8
1/30/2008,South Beach,SA1-3,15
1/30/2008,South Beach,COW,25
1/30/2008,South Beach,PUP,21
1/30/2008,South Beach,YRLNG,3
2/1/2008,Drakes Beach,BULL-SA4,14
2/1/2008,Drakes Beach,SA1-3,43
2/1/2008,Drakes Beach,COW,250
2/1/2008,Drakes Beach,PUP,192
2/1/2008,Drakes Beach,WNR,16
2/1/2008,Drakes Beach,YRLNG,10
2/1/2008,PR Headlands,BULL-SA4,33
2/1/2008,PR Headlands,SA1-3,12
2/1/2008,PR Headlands,COW,292
2/1/2008,PR Headlands,PUP,218
2/1/2008,PR Headlands,DEADPUP,5
2/1/2008,PR Headlands,WNR,2
2/1/2008,PR Headlands,YRLNG,3
2/1/2008,South Beach,BULL-SA4,20
2/1/2008,South Beach,SA1-3,7
2/1/2008,South Beach,COW,24
2/1/2008,South Beach,PUP,23
2/1/2008,South Beach,YRLNG,2
2/4/2008,Drakes Beach,BULL-SA4,19
2/4/2008,Drakes Beach,SA1-3,51
2/4/2008,Drakes Beach,COW,219
2/4/2008,Drakes Beach,PUP,168
2/4/2008,Drakes Beach,DEADPUP,2
2/4/2008,Drakes Beach,WNR,32
2/4/2008,Drakes Beach,YRLNG,6
2/4/2008,PR Headlands,BULL-SA4,15
2/4/2008,PR Headlands,SA1-3,13
2/4/2008,PR Headlands,COW,212
2/4/2008,PR Headlands,PUP,177
2/4/2008,PR Headlands,DEADPUP,6
2/4/2008,PR Headlands,WNR,6
2/4/2008,PR Headlands,YRLNG,3
2/4/2008,South Beach,BULL-SA4,4
2/4/2008,South Beach,SA1-3,22
2/4/2008,South Beach,COW,21
2/4/2008,South Beach,PUP,19
2/4/2008,South Beach,WNR,1
2/7/2008,Drakes Beach,BULL-SA4,11
2/7/2008,Drakes Beach,SA1-3,42
2/7/2008,Drakes Beach,COW,231
2/7/2008,Drakes Beach,PUP,197
2/7/2008,Drakes Beach,DEADPUP,3
2/7/2008,Drakes Beach,WNR,58
2/7/2008,Drakes Beach,YRLNG,3
2/7/2008,PR Headlands,BULL-SA4,18
2/7/2008,PR Headlands,SA1-3,26
2/7/2008,PR Headlands,COW,222
2/7/2008,PR Headlands,PUP,185
2/7/2008,PR Headlands,DEADPUP,13
2/7/2008,PR Headlands,WNR,18
2/7/2008,South Beach,BULL-SA4,4
2/7/2008,South Beach,SA1-3,13
2/7/2008,South Beach,COW,19
2/7/2008,South Beach,PUP,19
2/7/2008,South Beach,WNR,5
2/7/2008,South Beach,YRLNG,1
2/15/2008,Drakes Beach,BULL-SA4,37
2/15/2008,Drakes Beach,SA1-3,32
2/15/2008,Drakes Beach,COW,145
2/15/2008,Drakes Beach,PUP,133
2/15/2008,Drakes Beach,DEADPUP,4
2/15/2008,Drakes Beach,WNR,141
2/15/2008,Drakes Beach,YRLNG,1
2/15/2008,PR Headlands,BULL-SA4,21
2/15/2008,PR Headlands,SA1-3,21
2/15/2008,PR Headlands,COW,125
2/15/2008,PR Headlands,PUP,112
2/15/2008,PR Headlands,DEADPUP,6
2/15/2008,PR Headlands,WNR,107
2/15/2008,PR Headlands,YRLNG,2
2/15/2008,South Beach,BULL-SA4,6
2/15/2008,South Beach,SA1-3,20
2/15/2008,South Beach,COW,12
2/15/2008,South Beach,PUP,12
2/15/2008,South Beach,WNR,12
2/20/2008,Drakes Beach,BULL-SA4,11
2/20/2008,Drakes Beach,SA1-3,40
2/20/2008,Drakes Beach,COW,65
2/20/2008,Drakes Beach,PUP,62
2/20/2008,Drakes Beach,DEADPUP,4
2/20/2008,Drakes Beach,WNR,202
2/20/2008,Drakes Beach,YRLNG,3
2/20/2008,PR Headlands,BULL-SA4,17
2/20/2008,PR Headlands,SA1-3,7
2/20/2008,PR Headlands,COW,58
2/20/2008,PR Headlands,PUP,49
2/20/2008,PR Headlands,DEADPUP,3
2/20/2008,PR Headlands,WNR,131
2/20/2008,PR Headlands,YRLNG,2
2/20/2008,South Beach,BULL-SA4,4
2/20/2008,South Beach,SA1-3,19
2/20/2008,South Beach,COW,8
2/20/2008,South Beach,PUP,8
2/20/2008,South Beach,WNR,15
2/20/2008,South Beach,YRLNG,1
2/22/2008,Drakes Beach,BULL-SA4,8
2/22/2008,Drakes Beach,SA1-3,34
2/22/2008,Drakes Beach,COW,47
2/22/2008,Drakes Beach,PUP,45
2/22/2008,Drakes Beach,DEADPUP,2
2/22/2008,Drakes Beach,WNR,189
2/22/2008,Drakes Beach,YRLNG,1
2/22/2008,PR Headlands,BULL-SA4,13
2/22/2008,PR Headlands,SA1-3,7
2/22/2008,PR Headlands,COW,48
2/22/2008,PR Headlands,PUP,44
2/22/2008,PR Headlands,DEADPUP,1
2/22/2008,PR Headlands,WNR,160
2/22/2008,South Beach,BULL-SA4,6
2/22/2008,South Beach,SA1-3,23
2/22/2008,South Beach,COW,6
2/22/2008,South Beach,PUP,6
2/22/2008,South Beach,WNR,7
2/25/2008,Drakes Beach,BULL-SA4,12
2/25/2008,Drakes Beach,SA1-3,50
2/25/2008,Drakes Beach,COW,23
2/25/2008,Drakes Beach,PUP,23
2/25/2008,Drakes Beach,DEADPUP,2
2/25/2008,Drakes Beach,WNR,224
2/25/2008,Drakes Beach,YRLNG,2
2/25/2008,PR Headlands,BULL-SA4,12
2/25/2008,PR Headlands,SA1-3,8
2/25/2008,PR Headlands,COW,19
2/25/2008,PR Headlands,PUP,17
2/25/2008,PR Headlands,DEADPUP,1
2/25/2008,PR Headlands,WNR,151
2/25/2008,PR Headlands,YRLNG,1
2/25/2008,South Beach,BULL-SA4,16
2/25/2008,South Beach,SA1-3,24
2/25/2008,South Beach,COW,3
2/25/2008,South Beach,PUP,4
2/25/2008,South Beach,DEADPUP,1
2/25/2008,South Beach,WNR,15
2/28/2008,Drakes Beach,BULL-SA4,16
2/28/2008,Drakes Beach,SA1-3,39
2/28/2008,Drakes Beach,COW,15
2/28/2008,Drakes Beach,PUP,15
2/28/2008,Drakes Beach,DEADPUP,2
2/28/2008,Drakes Beach,WNR,197
2/28/2008,Drakes Beach,YRLNG,2
2/28/2008,PR Headlands,BULL-SA4,14
2/28/2008,PR Headlands,SA1-3,18
2/28/2008,PR Headlands,COW,9
2/28/2008,PR Headlands,PUP,9
2/28/2008,PR Headlands,WNR,187
2/28/2008,PR Headlands,YRLNG,1
2/28/2008,South Beach,BULL-SA4,24
2/28/2008,South Beach,SA1-3,17
2/28/2008,South Beach,DEADPUP,2
2/28/2008,South Beach,WNR,21
3/6/2008,Drakes Beach,BULL-SA4,8
3/6/2008,Drakes Beach,SA1-3,37
3/6/2008,Drakes Beach,COW,6
3/6/2008,Drakes Beach,PUP,3
3/6/2008,Drakes Beach,DEADPUP,2
3/6/2008,Drakes Beach,WNR,243
3/6/2008,Drakes Beach,IMM,1
3/6/2008,PR Headlands,BULL-SA4,12
3/6/2008,PR Headlands,SA1-3,22
3/6/2008,PR Headlands,COW,4
3/6/2008,PR Headlands,PUP,3
3/6/2008,PR Headlands,DEADPUP,1
3/6/2008,PR Headlands,WNR,192
3/6/2008,PR Headlands,IMM,1
3/6/2008,South Beach,BULL-SA4,5
3/6/2008,South Beach,SA1-3,13
3/6/2008,South Beach,DEADPUP,1
3/6/2008,South Beach,WNR,22
3/12/2008,Drakes Beach,BULL-SA4,7
3/12/2008,Drakes Beach,SA1-3,9
3/12/2008,Drakes Beach,COW,8
3/12/2008,Drakes Beach,PUP,1
3/12/2008,Drakes Beach,WNR,229
3/12/2008,Drakes Beach,YRLNG,6
3/12/2008,PR Headlands,BULL-SA4,7
3/12/2008,PR Headlands,SA1-3,21
3/12/2008,PR Headlands,COW,10
3/12/2008,PR Headlands,PUP,1
3/12/2008,PR Headlands,DEADPUP,1
3/12/2008,PR Headlands,WNR,158
3/12/2008,South Beach,BULL-SA4,3
3/12/2008,South Beach,SA1-3,5
3/12/2008,South Beach,WNR,19
3/19/2008,Drakes Beach,SA1-3,4
3/19/2008,Drakes Beach,COW,1
3/19/2008,Drakes Beach,WNR,229
3/19/2008,Drakes Beach,IMM,18
3/19/2008,Drakes Beach,YRLNG,30
3/19/2008,PR Headlands,BULL-SA4,1
3/19/2008,PR Headlands,SA1-3,6
3/19/2008,PR Headlands,COW,2
3/19/2008,PR Headlands,WNR,168
3/19/2008,PR Headlands,IMM,13
3/19/2008,PR Headlands,YRLNG,63
3/19/2008,South Beach,SA1-3,1
3/19/2008,South Beach,WNR,22
3/26/2008,Drakes Beach,SA1-3,1
3/26/2008,Drakes Beach,WNR,215
3/26/2008,Drakes Beach,IMM,17
3/26/2008,Drakes Beach,YRLNG,81
3/26/2008,PR Headlands,BULL-SA4,1
3/26/2008,PR Headlands,SA1-3,2
3/26/2008,PR Headlands,WNR,181
3/26/2008,PR Headlands,IMM,27
3/26/2008,PR Headlands,YRLNG,111
3/26/2008,South Beach,WNR,14
3/26/2008,South Beach,YRLNG,4
11/21/2008,Drakes Beach,IMM,76
11/21/2008,PR Headlands,IMM,239
11/24/2008,Drakes Beach,IMM,59
11/24/2008,PR Headlands,BULL-SA4,3
11/24/2008,PR Headlands,SA1-3,2
11/24/2008,PR Headlands,COW,4
11/24/2008,PR Headlands,DEADPUP,1
11/24/2008,PR Headlands,IMM,246
11/24/2008,PR Headlands,YRLNG,34
12/4/2008,Drakes Beach,BULL-SA4,4
12/4/2008,Drakes Beach,SA1-3,17
12/4/2008,Drakes Beach,COW,2
12/4/2008,Drakes Beach,YRLNG,36
12/4/2008,PR Headlands,BULL-SA4,3
12/4/2008,PR Headlands,SA1-3,23
12/4/2008,PR Headlands,COW,2
12/4/2008,PR Headlands,IMM,59
12/4/2008,PR Headlands,YRLNG,88
12/4/2008,South Beach,SA1-3,3
12/4/2008,South Beach,IMM,1
12/18/2008,Drakes Beach,BULL-SA4,16
12/18/2008,Drakes Beach,SA1-3,19
12/18/2008,Drakes Beach,IMM,44
12/18/2008,Drakes Beach,YRLNG,5
12/18/2008,PR Headlands,BULL-SA4,30
12/18/2008,PR Headlands,SA1-3,54
12/18/2008,PR Headlands,COW,6
12/18/2008,PR Headlands,IMM,53
12/18/2008,PR Headlands,YRLNG,17
12/18/2008,South Beach,BULL-SA4,3
12/18/2008,South Beach,SA1-3,1
12/23/2008,Drakes Beach,BULL-SA4,16
12/23/2008,Drakes Beach,SA1-3,13
12/23/2008,Drakes Beach,COW,4
12/23/2008,Drakes Beach,PUP,1
12/23/2008,Drakes Beach,IMM,52
12/23/2008,PR Headlands,BULL-SA4,22
12/23/2008,PR Headlands,SA1-3,71
12/23/2008,PR Headlands,COW,13
12/23/2008,PR Headlands,PUP,2
12/23/2008,PR Headlands,IMM,32
12/23/2008,South Beach,BULL-SA4,6
12/23/2008,South Beach,SA1-3,28
12/23/2008,South Beach,IMM,2
12/31/2008,Drakes Beach,BULL-SA4,15
12/31/2008,Drakes Beach,SA1-3,31
12/31/2008,Drakes Beach,COW,23
12/31/2008,Drakes Beach,PUP,9
12/31/2008,Drakes Beach,IMM,6
12/31/2008,Drakes Beach,YRLNG,36
12/31/2008,PR Headlands,BULL-SA4,23
12/31/2008,PR Headlands,SA1-3,63
12/31/2008,PR Headlands,COW,36
12/31/2008,PR Headlands,PUP,13
12/31/2008,PR Headlands,IMM,15
12/31/2008,PR Headlands,YRLNG,35
12/31/2008,South Beach,BULL-SA4,4
12/31/2008,South Beach,SA1-3,12
12/31/2008,South Beach,COW,3
12/31/2008,South Beach,YRLNG,4
1/6/2009,Drakes Beach,BULL-SA4,17
1/6/2009,Drakes Beach,SA1-3,36
1/6/2009,Drakes Beach,COW,60
1/6/2009,Drakes Beach,PUP,28
1/6/2009,Drakes Beach,IMM,26
1/6/2009,Drakes Beach,YRLNG,25
1/6/2009,PR Headlands,BULL-SA4,24
1/6/2009,PR Headlands,SA1-3,69
1/6/2009,PR Headlands,COW,30
1/6/2009,PR Headlands,PUP,14
1/6/2009,PR Headlands,IMM,46
1/6/2009,South Beach,BULL-SA4,12
1/6/2009,South Beach,SA1-3,5
1/6/2009,South Beach,COW,4
1/6/2009,South Beach,PUP,2
1/14/2009,Drakes Beach,BULL-SA4,19
1/14/2009,Drakes Beach,SA1-3,37
1/14/2009,Drakes Beach,COW,211
1/14/2009,Drakes Beach,PUP,122
1/14/2009,Drakes Beach,DEADPUP,1
1/14/2009,Drakes Beach,IMM,13
1/14/2009,PR Headlands,BULL-SA4,14
1/14/2009,PR Headlands,SA1-3,31
1/14/2009,PR Headlands,COW,166
1/14/2009,PR Headlands,PUP,83
1/14/2009,PR Headlands,IMM,11
1/14/2009,South Beach,BULL-SA4,9
1/14/2009,South Beach,SA1-3,10
1/14/2009,South Beach,COW,11
1/14/2009,South Beach,PUP,5
1/28/2009,Drakes Beach,BULL-SA4,25
1/28/2009,Drakes Beach,SA1-3,30
1/28/2009,Drakes Beach,COW,286
1/28/2009,Drakes Beach,PUP,220
1/28/2009,Drakes Beach,DEADPUP,2
1/28/2009,Drakes Beach,WNR,13
1/28/2009,Drakes Beach,IMM,5
1/28/2009,PR Headlands,BULL-SA4,46
1/28/2009,PR Headlands,SA1-3,10
1/28/2009,PR Headlands,COW,317
1/28/2009,PR Headlands,PUP,287
1/28/2009,PR Headlands,DEADPUP,8
1/28/2009,PR Headlands,WNR,13
1/28/2009,PR Headlands,IMM,1
